Time (s),Bz (µT),Voltage (mV)
3.1600000858306885,-218.66189575195312,0.01179848238825798
3.1700000762939453,-220.85215759277344,0.011449427343904972
3.180000066757202,-222.3961181640625,0.011037304066121578
3.190000057220459,-223.65496826171875,0.010339193046092987
3.200000047683716,-224.69313049316406,0.009641080163419247
3.2100000381469727,-225.60052490234375,0.008974799886345863
3.2200000286102295,-226.5079345703125,0.008483147248625755
3.2300000190734863,-227.05055236816406,0.008070031180977821
3.240000009536743,-227.15533447265625,0.007436178158968687
3.25,-226.91799926757812,0.0070871226489543915
3.259999990463257,-226.49989318847656,0.006770393345504999
3.2699999809265137,-226.15570068359375,0.006595865357667208
3.2799999713897705,-225.60140991210938,0.006323760841041803
3.2899999618530273,-224.97189331054688,0.00569089874625206
3.299999952316284,-223.96022033691406,0.005276395007967949
3.309999942779541,-222.5397186279297,0.004643930122256279
3.319999933242798,-221.1942596435547,0.004294874146580696
3.3299999237060547,-219.10784912109375,0.003912797197699547
3.3399999141693115,-217.0453338623047,0.003455454483628273
3.3499999046325684,-214.77684020996094,0.0032144866418093443
3.359999895095825,-212.28176879882812,0.0027908599004149437
3.369999885559082,-210.09152221679688,0.0027574419509619474
3.380000114440918,-207.6671905517578,0.0025158794596791267
3.390000104904175,-204.71438598632812,0.0020259120501577854
3.4000000953674316,-201.38861083984375,0.001609424944035709
3.4100000858306885,-197.86767578125,0.0009789429605007172
3.4200000762939453,-194.26942443847656,0.0005620591691695154
3.430000066757202,-190.72889709472656,-0.00013605243293568492
3.440000057220459,-187.19320678710938,-0.0008000517846085131
3.450000047683716,-183.40963745117188,-0.0013578470097854733
3.4600000381469727,-179.25892639160156,-0.0020559586118906736
3.4700000286102295,-175.00357055664062,-0.0027884801384061575
3.4800000190734863,-169.80764770507812,-0.0036956286057829857
3.490000009536743,-164.2521514892578,-0.004708188120275736
3.5,-158.4308319091797,-0.0056155347265303135
3.509999990463257,-152.29977416992188,-0.006662702187895775
3.5199999809265137,-145.4786834716797,-0.007744775153696537
3.5299999713897705,-138.123291015625,-0.008966470137238503
3.5399999618530273,-130.1621551513672,-0.01011795736849308
3.549999952316284,-121.68058776855469,-0.011025800369679928
3.559999942779541,-112.78268432617188,-0.012108269147574902
3.569999933242798,-103.42716979980469,-0.013329965062439442
3.5799999237060547,-93.01741027832031,-0.014551660045981407
3.5899999141693115,-82.25481414794922,-0.015702156350016594
3.5999999046325684,-71.11602783203125,-0.016646193340420723
3.609999895095825,-59.5662727355957,-0.017867889255285263
3.619999885559082,-47.98921203613281,-0.019089585170149803
3.630000114440918,-35.5364990234375,-0.02034727856516838
3.640000104904175,-22.80260467529297,-0.02167131006717682
3.6500000953674316,-9.697254180908203,-0.02279086597263813
3.6600000858306885,3.932900905609131,-0.024150796234607697
3.6700000762939453,17.95052719116211,-0.025445278733968735
3.680000066757202,33.42534637451172,-0.027125505730509758
3.690000057220459,49.361412048339844,-0.029183249920606613
3.700000047683716,65.83441925048828,-0.031176434829831123
3.7100000381469727,83.08988189697266,-0.0334085077047348
3.7200000286102295,101.01866912841797,-0.03561351075768471
3.7300000190734863,120.33097839355469,-0.03826841711997986
3.740000009536743,140.44749450683594,-0.04091251641511917
3.75,161.26516723632812,-0.04296966642141342
3.759999990463257,182.8296661376953,-0.044926755130290985
3.7699999809265137,205.7021942138672,-0.047282785177230835
3.7799999713897705,229.46641540527344,-0.05086119845509529
3.7899999618530273,254.2816162109375,-0.05539892613887787
3.799999952316284,280.2290954589844,-0.06004970148205757
3.809999942779541,307.3465576171875,-0.06503544747829437
3.819999933242798,336.1640625,-0.0699370950460434
3.8299999237060547,366.7908935546875,-0.0756739154458046
3.8399999141693115,399.0716857910156,-0.08203307539224625
3.8499999046325684,433.0719909667969,-0.08877967298030853
3.859999895095825,468.8971252441406,-0.09597359597682953
3.869999885559082,507.3204345703125,-0.10361077636480331
3.880000114440918,548.1378173828125,-0.11245259642601013
3.890000104904175,591.4154052734375,-0.12158685177564621
3.9000000953674316,637.3562622070312,-0.13019722700119019
3.9100000858306885,686.0821533203125,-0.13832248747348785
3.9200000762939453,737.6470336914062,-0.14586526155471802
3.930000066757202,792.1724243164062,-0.15189410746097565
3.940000057220459,848.253662109375,-0.15604114532470703
3.950000047683716,905.7066650390625,-0.15895108878612518
3.9600000381469727,964.8348999023438,-0.16269908845424652
3.9700000286102295,1024.472412109375,-0.16758060455322266
3.9800000190734863,1085.07373046875,-0.17014062404632568
3.990000009536743,1145.6124267578125,-0.16678233444690704
4,1205.5560302734375,-0.15427187085151672
4.010000228881836,1264.5587158203125,-0.13411062955856323
4.019999980926514,1319.3150634765625,-0.1085454449057579
4.03000020980835,1367.599365234375,-0.07942863553762436
4.039999961853027,1408.30419921875,-0.048233762383461
4.050000190734863,1440.21484375,-0.013155139051377773
4.059999942779541,1462.2342529296875,0.023952070623636246
4.070000171661377,1472.215576171875,0.06151483952999115
4.079999923706055,1471.01123046875,0.09649658203125
4.090000152587891,1459.1326904296875,0.12744949758052826
4.099999904632568,1436.892822265625,0.15442198514938354
4.110000133514404,1404.683349609375,0.17605096101760864
4.119999885559082,1360.8155517578125,0.19293534755706787
4.130000114440918,1309.4046630859375,0.20469295978546143
4.139999866485596,1251.31298828125,0.21225956082344055
4.150000095367432,1187.5843505859375,0.2157997041940689
4.159999847412109,1119.4986572265625,0.2159298062324524
4.170000076293945,1048.55078125,0.21316473186016083
4.179999828338623,975.9398193359375,0.20801396667957306
4.190000057220459,902.4638061523438,0.1997530460357666
4.199999809265137,829.0073852539062,0.18900568783283234
4.210000038146973,756.6038208007812,0.17630691826343536
4.21999979019165,687.2734375,0.16374090313911438
4.230000019073486,621.3754272460938,0.1513846218585968
4.239999771118164,558.5789184570312,0.1399855613708496
4.25,498.9667663574219,0.12955603003501892
4.260000228881836,443.3656005859375,0.11934337019920349
4.269999980926514,391.9227600097656,0.10939528793096542
4.28000020980835,343.88385009765625,0.09961695969104767
4.289999961853027,298.8216857910156,0.09070730954408646
4.300000190734863,256.6951904296875,0.08306675404310226
4.309999942779541,218.2718505859375,0.07638482004404068
4.320000171661377,183.8949737548828,0.07075390964746475
4.329999923706055,152.16603088378906,0.06560394912958145
4.340000152587891,122.72958374023438,0.06080324575304985
4.349999904632568,95.33594512939453,0.05626551806926727
4.360000133514404,70.02286529541016,0.05185749754309654
4.369999885559082,47.225311279296875,0.047973357141017914
4.380000114440918,26.089235305786133,0.04448280483484268
4.389999866485596,6.630496501922607,0.04112284258008003
4.400000095367432,-11.174654960632324,0.0382431298494339
4.409999847412109,-27.351245880126953,0.0358438678085804
4.420000076293945,-42.534515380859375,0.03414241597056389
4.429999828338623,-56.62495803833008,0.032571665942668915
4.440000057220459,-69.75410461425781,0.031044945120811462
4.449999809265137,-82.03092193603516,0.02964872308075428
4.460000038146973,-93.32637023925781,0.02825249917805195
4.46999979019165,-103.92976379394531,0.026856275275349617
4.480000019073486,-113.90946197509766,0.025460053235292435
4.489999771118164,-123.03707122802734,0.024152876809239388
4.5,-131.30410766601562,0.023105710744857788
4.510000228881836,-139.2828826904297,0.02205854281783104
4.519999980926514,-146.7209930419922,0.02101137675344944
4.53000020980835,-153.5507049560547,0.020009128376841545
4.539999961853027,-159.76197814941406,0.01922653056681156
4.550000190734863,-165.39381408691406,0.018702944740653038
4.559999942779541,-170.4939727783203,0.018224582076072693
4.570000171661377,-175.48182678222656,0.01787552423775196
4.579999923706055,-180.29554748535156,0.01748105138540268
4.590000152587891,-184.87332153320312,0.016911951825022697
4.599999904632568,-189.15330505371094,0.01621383987367153
4.610000133514404,-193.0019073486328,0.01556144468486309
4.619999885559082,-196.71197509765625,0.0150836743414402
4.630000114440918,-200.50303649902344,0.014642792753875256
4.639999866485596,-204.2804412841797,0.013990693725645542
4.650000095367432,-207.834716796875,0.013420997187495232
4.659999847412109,-210.65077209472656,0.012769096530973911
4.670000076293945,-212.92041015625,0.012199202552437782
4.679999828338623,-215.13006591796875,0.011408274993300438
4.690000057220459,-217.20230102539062,0.010407614521682262
4.699999809265137,-218.91717529296875,0.009488368406891823
4.710000038146973,-219.85585021972656,0.008487907238304615
4.71999979019165,-220.4173583984375,0.007615267764776945
4.730000019073486,-220.70872497558594,0.006742627825587988
4.739999771118164,-220.78744506835938,0.005869988352060318
4.75,-220.60049438476562,0.004997349344193935
4.760000228881836,-219.317626953125,0.004077507182955742
