Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N)
11.744999885559082,0.09488242119550705,-8.987320899963379,0.1528230607509613,-1.8059580326080322
11.75,0.09059104323387146,-9.057138442993164,0.14785699546337128,-1.8171958923339844
11.755000114440918,0.09576115012168884,-9.127789497375488,0.15747804939746857,-1.8275108337402344
11.760000228881836,0.10125641524791718,-9.252378463745117,0.1636887937784195,-1.8467899560928345
11.765000343322754,0.10902660340070724,-9.376337051391602,0.16490325331687927,-1.8691964149475098
11.770000457763672,0.10822828114032745,-9.419907569885254,0.1647901087999344,-1.8775272369384766
11.774999618530273,0.10777171701192856,-9.429553985595703,0.16939981281757355,-1.8784782886505127
11.779999732971191,0.10885651409626007,-9.484950065612793,0.18219846487045288,-1.8865101337432861
11.78499984741211,0.11740386486053467,-9.57167911529541,0.18964941799640656,-1.900557041168213
11.789999961853027,0.12164650112390518,-9.649173736572266,0.17478463053703308,-1.9127167463302612
11.795000076293945,0.11537878215312958,-9.729955673217773,0.1700538694858551,-1.9239695072174072
11.800000190734863,0.12436850368976593,-9.818264961242676,0.16511313617229462,-1.9370651245117188
11.805000305175781,0.12852051854133606,-9.89490032196045,0.17554086446762085,-1.9473509788513184
11.8100004196167,0.12370789051055908,-9.969797134399414,0.19781967997550964,-1.9591196775436401
11.8149995803833,0.11610990017652512,-10.036194801330566,0.21239933371543884,-1.9745237827301025
11.819999694824219,0.11227604746818542,-10.102510452270508,0.20220719277858734,-1.9843249320983887
11.824999809265137,0.11624879390001297,-10.184748649597168,0.1864958256483078,-1.9932705163955688
11.829999923706055,0.12390398979187012,-10.258336067199707,0.1792886108160019,-2.0063812732696533
11.835000038146973,0.12880344688892365,-10.329898834228516,0.18856646120548248,-2.019475221633911
11.84000015258789,0.13463334739208221,-10.410706520080566,0.19191491603851318,-2.0307130813598633
11.845000267028809,0.13405942916870117,-10.497604370117188,0.1907394677400589,-2.04196834564209
11.850000381469727,0.11999529600143433,-10.574822425842285,0.1930069476366043,-2.055546998977661
11.854999542236328,0.11374489963054657,-10.632999420166016,0.18860985338687897,-2.0705480575561523
11.859999656677246,0.12255482375621796,-10.694066047668457,0.1885373890399933,-2.0831375122070312
11.864999771118164,0.12582692503929138,-10.744601249694824,0.18609394133090973,-2.091548204421997
11.869999885559082,0.11597499996423721,-10.806296348571777,0.18157246708869934,-2.099058151245117
11.875,0.12154604494571686,-10.864449501037598,0.19045937061309814,-2.1089096069335938
11.880000114440918,0.13059762120246887,-10.922903060913086,0.19051899015903473,-2.1206154823303223
11.885000228881836,0.13345247507095337,-10.977625846862793,0.18751242756843567,-2.130449056625366
11.890000343322754,0.13515882194042206,-11.027800559997559,0.181427463889122,-2.1416680812835693
11.895000457763672,0.13381628692150116,-11.071216583251953,0.18403372168540955,-2.153412103652954
11.899999618530273,0.12482892721891403,-11.123054504394531,0.18223151564598083,-2.1655666828155518
11.904999732971191,0.1182020753622055,-11.175580024719238,0.1782890260219574,-2.176316738128662
11.90999984741211,0.12112107127904892,-11.252360343933105,0.1646672785282135,-2.1837692260742188
11.914999961853027,0.12296151369810104,-11.310820579528809,0.14649532735347748,-2.187495708465576
11.920000076293945,0.12464212626218796,-11.345826148986816,0.14607848227024078,-2.1940910816192627
11.925000190734863,0.125875785946846,-11.377138137817383,0.14697542786598206,-2.2039849758148193
11.930000305175781,0.13384826481342316,-11.407408714294434,0.15403343737125397,-2.2142043113708496
11.9350004196167,0.13528414070606232,-11.444230079650879,0.176675945520401,-2.2212486267089844
11.9399995803833,0.12983079254627228,-11.484257698059082,0.17725686728954315,-2.2263786792755127
11.944999694824219,0.12624624371528625,-11.518961906433105,0.17206209897994995,-2.2314867973327637
11.949999809265137,0.12611855566501617,-11.537763595581055,0.18139104545116425,-2.2357866764068604
11.954999923706055,0.12006906419992447,-11.570789337158203,0.1791985034942627,-2.2441935539245605
11.960000038146973,0.12229448556900024,-11.592345237731934,0.17868542671203613,-2.2507050037384033
11.96500015258789,0.11909545212984085,-11.59537124633789,0.18246129155158997,-2.2530245780944824
11.970000267028809,0.12080251425504684,-11.613377571105957,0.1756710708141327,-2.2563464641571045
11.975000381469727,0.13133539259433746,-11.636804580688477,0.17947979271411896,-2.262901544570923
11.979999542236328,0.13488709926605225,-11.637079238891602,0.18420706689357758,-2.2675387859344482
