Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
3.440000057220459,-0.0226946622133255,-9.250884056091309,-4.498052597045898,-1.84146249294281,0.00833333283662796,0.699999988079071,-0.3737373948097229
3.450000047683716,0.04695145785808563,-9.688071250915527,-4.495410919189453,-1.9266730546951294,0.015333333052694798,0.6999999284744263,-0.8888888955116272
3.4600000381469727,0.05399559065699577,-10.095437049865723,-4.656373023986816,-2.0090746879577637,0.02222222089767456,0.6888887882232666,-1.4242424964904785
3.4700000286102295,0.14045338332653046,-10.461225509643555,-4.7885823249816895,-2.0905399322509766,0.028888888657093048,0.6666666865348816,-1.8787879943847656
3.4800000190734863,0.15491452813148499,-11.001127243041992,-4.7424397468566895,-2.169196128845215,0.03544444590806961,0.6555554866790771,-2.2626261711120605
3.490000009536743,0.04362374544143677,-11.436519622802734,-4.793250560760498,-2.247852325439453,0.041777774691581726,0.6333333849906921,-2.6464643478393555
3.5,0.019762206822633743,-11.844247817993164,-4.950435638427734,-2.3255717754364014,0.04766666516661644,0.5888888835906982,-3.1010100841522217
3.509999990463257,-0.0029320961330085993,-12.18405532836914,-5.033945083618164,-2.3967368602752686,0.05322222411632538,0.5555555820465088,-3.4242424964904785
3.5199999809265137,0.017804119735956192,-12.535927772521973,-4.968382835388184,-2.46415638923645,0.05844444781541824,0.5222222805023193,-3.7474746704101562
3.5299999713897705,0.07254666835069656,-12.852362632751465,-4.8350090980529785,-2.5278303623199463,0.06333333253860474,0.4888889491558075,-4.090909481048584
3.5399999618530273,0.1564515382051468,-13.10556697845459,-4.710299491882324,-2.586822509765625,0.06777778267860413,0.4444445073604584,-4.313131332397461
3.549999952316284,0.17687083780765533,-13.387411117553711,-4.629648208618164,-2.6392600536346436,0.0716666653752327,0.3888888955116272,-4.44444465637207
3.559999942779541,0.14812539517879486,-13.66578483581543,-4.631798267364502,-2.6879518032073975,0.07522222399711609,0.35555553436279297,-4.686869144439697
3.569999933242798,0.13509182631969452,-13.845610618591309,-4.697780132293701,-2.732898235321045,0.07822223007678986,0.29999998211860657,-4.909090518951416
3.5799999237060547,0.10294227302074432,-14.049997329711914,-4.806179046630859,-2.7694168090820312,0.0806666761636734,0.24444442987442017,-5.090909004211426
3.5899999141693115,0.11827508360147476,-14.185929298400879,-4.766080856323242,-2.7993812561035156,0.08266666531562805,0.20000001788139343,-5.16161584854126
3.5999999046325684,0.0815233439207077,-14.271574974060059,-4.799004554748535,-2.8256001472473145,0.0842222273349762,0.15555556118488312,-5.272727012634277
3.609999895095825,0.12530270218849182,-14.30293083190918,-4.739962100982666,-2.8433914184570312,0.0851111114025116,0.08888889104127884,-5.4141411781311035
3.619999885559082,0.12335805594921112,-14.308908462524414,-4.7470221519470215,-2.8565008640289307,0.08544444292783737,0.033333342522382736,-5.4141411781311035
3.630000114440918,0.11350000649690628,-14.271079063415527,-4.763546943664551,-2.8639917373657227,0.08522221446037292,-0.02222222276031971,-5.434343338012695
3.640000104904175,0.11768156290054321,-14.209775924682617,-4.762025356292725,-2.86211895942688,0.08455555886030197,-0.06666667014360428,-5.474747657775879
3.6500000953674316,0.10517191886901855,-14.102824211120605,-4.770171165466309,-2.854627847671509,0.08322222530841827,-0.13333334028720856,-5.373737335205078
3.6600000858306885,0.12568877637386322,-13.980008125305176,-4.728868007659912,-2.8415184020996094,0.08133333176374435,-0.18888889253139496,-5.191919326782227
3.6700000762939453,0.11934872716665268,-13.823269844055176,-4.770575523376465,-2.819045305252075,0.07899999618530273,-0.23333334922790527,-5.050504684448242
3.680000066757202,0.12062232941389084,-13.642267227172852,-4.7929768562316895,-2.7900173664093018,0.07611110806465149,-0.2888889014720917,-4.909090518951416
3.690000057220459,0.09171129763126373,-13.414840698242188,-4.839053630828857,-2.75630784034729,0.07266666740179062,-0.3444444537162781,-4.676767349243164
3.700000047683716,0.12064854055643082,-13.18057918548584,-4.819342613220215,-2.71604323387146,0.06888888776302338,-0.3777777850627899,-4.373737812042236
3.7100000381469727,0.10198207199573517,-12.987183570861816,-4.6081156730651855,-2.6692240238189697,0.06466666609048843,-0.42222219705581665,-4.131313323974609
3.7200000286102295,0.0936092659831047,-12.706961631774902,-4.569159030914307,-2.619596004486084,0.059999994933605194,-0.46666663885116577,-3.8686866760253906
3.7300000190734863,0.09117724001407623,-12.355794906616211,-4.710612773895264,-2.5643491744995117,0.05488888919353485,-0.5111110806465149,-3.555555582046509
3.740000009536743,0.08392079919576645,-12.067584991455078,-4.577025413513184,-2.5044209957122803,0.04955555498600006,-0.5333333015441895,-3.222222328186035
3.75,0.05068990960717201,-11.65102767944336,-4.749722480773926,-2.4388742446899414,0.0438888855278492,-0.5666666626930237,-2.909090995788574
3.759999990463257,-0.04886115342378616,-11.29342269897461,-4.904914855957031,-2.369581937789917,0.03788888826966286,-0.5999999642372131,-2.535353422164917
3.7699999809265137,-0.03461914882063866,-10.85654354095459,-5.061389446258545,-2.297480583190918,0.03166666626930237,-0.6222221851348877,-2.080808162689209
3.7799999713897705,0.008661831729114056,-10.441794395446777,-4.71947717666626,-2.2206971645355225,0.02522221952676773,-0.6444444060325623,-1.696969747543335
3.7899999618530273,0.08732602745294571,-10.031211853027344,-4.842123508453369,-2.144850015640259,0.018666662275791168,-0.6555554866790771,-1.313131332397461
3.799999952316284,0.11587168276309967,-9.64210033416748,-4.910521507263184,-2.0652577877044678,0.011999999172985554,-0.6666666269302368,-0.8585858941078186
3.809999942779541,0.1929691731929779,-9.169857025146484,-4.852156639099121,-1.9819196462631226,0.00522222276777029,-0.6777777075767517,-0.3737373352050781
3.819999933242798,0.19176271557807922,-8.77200984954834,-4.637740612030029,-1.8985817432403564,-0.0014444447588175535,-0.6666666269302368,0.09090909361839294
3.8299999237060547,0.1484227180480957,-8.305208206176758,-4.707709789276123,-1.813370943069458,-0.008222222328186035,-0.6777777075767517,0.4949495494365692
3.8399999141693115,0.14028117060661316,-7.676870822906494,-4.885808944702148,-1.7281601428985596,-0.014888887293636799,-0.6666666269302368,0.8585858941078186
3.8499999046325684,0.21371176838874817,-7.224101543426514,-4.906219482421875,-1.6485676765441895,-0.021444445475935936,-0.6555554866790771,1.3030303716659546
3.859999895095825,0.20872196555137634,-6.83907413482666,-4.922844886779785,-1.5699115991592407,-0.02777777798473835,-0.6333333253860474,1.6767675876617432
3.869999885559082,0.29333508014678955,-6.385770797729492,-4.944217205047607,-1.4950010776519775,-0.03388889133930206,-0.6111111044883728,2.0505051612854004
3.880000114440918,0.3025040030479431,-6.096592903137207,-4.842491149902344,-1.4219632148742676,-0.0398888885974884,-0.6000000238418579,2.4949495792388916
3.890000104904175,0.29398301243782043,-5.807352066040039,-4.568979263305664,-1.3517345190048218,-0.04566666856408119,-0.5777777433395386,2.858586072921753
3.9000000953674316,0.31485599279403687,-5.364567756652832,-4.619489669799805,-1.2833786010742188,-0.05100000277161598,-0.5333333611488342,3.161616325378418
3.9100000858306885,0.2621651291847229,-5.043914318084717,-4.327566623687744,-1.220641016960144,-0.056111112236976624,-0.5111111402511597,3.4343435764312744
3.9200000762939453,0.2586592435836792,-4.695369720458984,-4.676912307739258,-1.1569669246673584,-0.060777775943279266,-0.46666669845581055,3.7575759887695312
3.930000066757202,0.2054162621498108,-4.350185871124268,-4.774372100830078,-1.0970386266708374,-0.06499999761581421,-0.42222222685813904,4.101010322570801
3.940000057220459,0.0970565676689148,-4.052903175354004,-4.90885066986084,-1.043664813041687,-0.06877776980400085,-0.3777777850627899,4.272727012634277
3.950000047683716,0.046300895512104034,-3.771758556365967,-4.972122669219971,-0.9959093332290649,-0.07222221791744232,-0.3444444537162781,4.4141411781311035
3.9600000381469727,-0.003040450159460306,-3.5310497283935547,-5.097082614898682,-0.9565812349319458,-0.07522221654653549,-0.30000001192092896,4.616161823272705
3.9700000286102295,-0.003781093517318368,-3.386759042739868,-4.92307186126709,-0.922871470451355,-0.07766666263341904,-0.24444444477558136,4.696969985961914
3.9800000190734863,0.0786876231431961,-3.2707178592681885,-4.931632041931152,-0.8957164287567139,-0.07955555617809296,-0.18888890743255615,4.808080673217773
3.990000009536743,0.11374909430742264,-3.202100992202759,-4.736932277679443,-0.8732432126998901,-0.08111110329627991,-0.15555556118488312,4.939393520355225
4,0.1218714788556099,-3.19669508934021,-4.726629257202148,-0.854515552520752,-0.08211110532283783,-0.09999999403953552,5.080808639526367
4.010000228881836,0.11223123967647552,-3.2153046131134033,-4.694014549255371,-0.8414062261581421,-0.08255555480718613,-0.04444444924592972,5.111111164093018
4.019999980926514,0.07357912510633469,-3.2380378246307373,-4.720438003540039,-0.8357878923416138,-0.08255555480718613,-1.8158391457134826e-13,5.131312847137451
4.03000020980835,0.06104084104299545,-3.305745840072632,-4.767889976501465,-0.8367242813110352,-0.08199998736381531,0.0555555559694767,5.191919326782227
4.039999961853027,0.07849998027086258,-3.4244635105133057,-4.820427894592285,-0.8451517820358276,-0.08088888972997665,0.1111111119389534,5.242424011230469
4.050000190734863,0.07830948382616043,-3.540956974029541,-4.818636417388916,-0.8591974973678589,-0.07922222465276718,0.1666666716337204,5.121212482452393
4.059999942779541,0.07601598650217056,-3.692878246307373,-4.794222354888916,-0.8797978758811951,-0.07711111009120941,0.21111111342906952,4.999999523162842
4.070000171661377,0.1006329283118248,-3.8800249099731445,-4.7062788009643555,-0.9078894257545471,-0.07444444298744202,0.2666666805744171,4.838383674621582
4.079999923706055,0.08575710654258728,-4.061647891998291,-4.721290111541748,-0.9378536343574524,-0.071222223341465,0.3222222328186035,4.595959663391113
4.090000152587891,0.08320371806621552,-4.270934581756592,-4.829648017883301,-0.9724997878074646,-0.06755556166172028,0.36666667461395264,4.343434810638428
4.099999904632568,0.09757477045059204,-4.527114391326904,-4.856601238250732,-1.0146369934082031,-0.06355556100606918,0.3999999761581421,4.101009845733643
4.110000133514404,0.10300438106060028,-4.773841857910156,-4.797711372375488,-1.0623924732208252,-0.059111110866069794,0.4444444477558136,3.838383674621582
4.119999885559082,0.07183420658111572,-5.083899974822998,-4.803823471069336,-1.1148297786712646,-0.05433333292603493,0.47777774930000305,3.474747657775879
4.130000114440918,0.03572951257228851,-5.520610809326172,-4.644628047943115,-1.1756947040557861,-0.049222223460674286,0.5111110806465149,3.151515007019043
4.139999866485596,0.023933634161949158,-5.897465705871582,-4.587703227996826,-1.2384321689605713,-0.04377777874469757,0.5444443821907043,2.848484754562378
4.150000095367432,-0.0293190386146307,-6.27612829208374,-4.677337646484375,-1.3030426502227783,-0.03800000250339508,0.5777776837348938,2.545454263687134
4.159999847412109,-0.03361224755644798,-6.684951305389404,-4.89013671875,-1.37046217918396,-0.03200000151991844,0.5999999642372131,2.161616325378418
4.170000076293945,-0.08046893030405045,-7.126471042633057,-5.033903121948242,-1.45005464553833,-0.02588888816535473,0.6111111044883728,1.7878788709640503
4.179999828338623,-0.09604752063751221,-7.528012275695801,-4.980740547180176,-1.5249652862548828,-0.019555553793907166,0.6333333253860474,1.3535351753234863
4.190000057220459,-0.06782185286283493,-7.860353469848633,-4.999178886413574,-1.5998756885528564,-0.013111112639307976,0.6444444060325623,0.8989897966384888
4.199999809265137,-0.12644115090370178,-8.190047264099121,-4.921525001525879,-1.6757227182388306,-0.006555555388331413,0.6555554866790771,0.414141446352005
4.210000038146973,-0.029924899339675903,-8.511296272277832,-4.687020778656006,-1.7478240728378296,-5.963433219458025e-11,0.6555554866790771,3.9738306867320716e-8
4.21999979019165,0.014479272067546844,-8.840805053710938,-4.795608043670654,-1.813370943069458,0.006555555388331413,0.6555554866790771,-0.414141446352005
4.230000019073486,0.0030551471281796694,-9.2709321975708,-4.89088773727417,-1.8901541233062744,0.013000000268220901,0.6444444060325623,-0.8484848141670227
4.239999771118164,0.010295074433088303,-9.796453475952148,-4.88418436050415,-1.96693754196167,0.019333332777023315,0.6333333253860474,-1.2626261711120605
4.25,-0.008728176355361938,-10.283843994140625,-4.981312274932861,-2.0437209606170654,0.02544444240629673,0.611111044883728,-1.6666666269302368
4.260000228881836,0.02030111663043499,-10.678948402404785,-5.0334272384643555,-2.11956787109375,0.03144444525241852,0.5999999642372131,-2.0202019214630127
4.269999980926514,0.014834946021437645,-11.001215934753418,-4.994070053100586,-2.1944785118103027,0.03722222149372101,0.5777777433395386,-2.393939256668091
4.28000020980835,-0.003865000093355775,-11.401268005371094,-4.995787620544434,-2.26564359664917,0.04277777671813965,0.5555555820465088,-2.7474746704101562
4.289999961853027,-0.0522124357521534,-11.78865909576416,-4.797492504119873,-2.331190347671509,0.047999996691942215,0.5222222805023193,-3.101010322570801
4.300000190734863,-0.08618681877851486,-12.129868507385254,-4.6940131187438965,-2.392991542816162,0.052888885140419006,0.4888889491558075,-3.4242424964904785
4.309999942779541,-0.11279157549142838,-12.443747520446777,-4.6703057289123535,-2.449174165725708,0.05744444578886032,0.45555558800697327,-3.7474746704101562
4.320000171661377,-0.09827516973018646,-12.721564292907715,-4.841028213500977,-2.5025482177734375,0.06155555695295334,0.41111111640930176,-3.989898681640625
4.329999923706055,-0.054584331810474396,-12.925589561462402,-4.975008964538574,-2.5512399673461914,0.06522222608327866,0.36666667461395264,-4.181818008422852
4.340000152587891,0.016336051747202873,-13.177361488342285,-4.833440780639648,-2.595249891281128,0.06844444572925568,0.32222220301628113,-4.303030014038086
4.349999904632568,0.07556935399770737,-13.377132415771484,-4.7665252685546875,-2.635514497756958,0.0712222158908844,0.277777761220932,-4.44444465637207
4.360000133514404,0.06251947581768036,-13.562928199768066,-4.719747066497803,-2.6710968017578125,0.07355555146932602,0.23333334922790527,-4.535353660583496
4.369999885559082,0.03787193074822426,-13.709457397460938,-4.688135623931885,-2.700124740600586,0.07544443756341934,0.18888890743255615,-4.616161823272705
4.380000114440918,0.05127880722284317,-13.772982597351074,-4.751170635223389,-2.724470853805542,0.07688888907432556,0.14444445073604584,-4.676767826080322
4.389999866485596,0.08510343730449677,-13.816521644592285,-4.782196998596191,-2.741325616836548,0.07788888365030289,0.09999999403953552,-4.717172145843506
4.400000095367432,0.0939415916800499,-13.810775756835938,-4.7608795166015625,-2.7506895065307617,0.07833334058523178,0.04444444924592972,-4.78787899017334
4.409999847412109,0.11351894587278366,-13.772541999816895,-4.737861633300781,-2.757244110107422,0.07833334058523178,2.2105928199067648e-13,-4.828282833099365
4.420000076293945,0.11849422752857208,-13.706307411193848,-4.739853858947754,-2.755371332168579,0.07777778059244156,-0.0555555559694767,-4.888888835906982
4.429999828338623,0.10586454719305038,-13.59802532196045,-4.796504497528076,-2.74881649017334,0.07677778601646423,-0.10000000149011612,-4.909090995788574
4.440000057220459,0.10626118630170822,-13.505049705505371,-4.740281105041504,-2.739452600479126,0.07533332705497742,-0.14444443583488464,-4.83838415145874
4.449999809265137,0.08327661454677582,-13.381281852722168,-4.784083366394043,-2.725407361984253,0.07333332300186157,-0.20000000298023224,-4.7373738288879395
4.460000038146973,0.10112006962299347,-13.190291404724121,-4.823688507080078,-2.7038705348968506,0.07088889181613922,-0.24444444477558136,-4.565656661987305
4.46999979019165,0.058757681399583817,-13.0365629196167,-4.7898383140563965,-2.675778865814209,0.06788888573646545,-0.30000001192092896,-4.343434810638428
4.480000019073486,0.12091612070798874,-12.860440254211426,-4.74084997177124,-2.642069101333618,0.06444444507360458,-0.3444444239139557,-4.141414165496826
4.489999771118164,0.11972157657146454,-12.58674430847168,-4.866315841674805,-2.5999319553375244,0.06066666543483734,-0.3777777850627899,-3.8686866760253906
4.5,0.12927372753620148,-12.31175708770752,-4.770904541015625,-2.553112745285034,0.0564444474875927,-0.4222222566604614,-3.545454263687134
4.510000228881836,0.19428329169750214,-12.058794975280762,-4.663946151733398,-2.5044209957122803,0.052000004798173904,-0.4444444477558136,-3.2525250911712646
4.519999980926514,0.20240963995456696,-11.75402545928955,-4.6702070236206055,-2.4519834518432617,0.04722222313284874,-0.47777774930000305,-2.909090757369995
4.53000020980835,0.11596617847681046,-11.492680549621582,-4.550639629364014,-2.3967368602752686,0.0421111136674881,-0.5111110806465149,-2.60606050491333
4.539999961853027,0.13266420364379883,-11.205719947814941,-4.587334632873535,-2.33774471282959,0.03677777945995331,-0.5333333015441895,-2.2727272510528564
4.550000190734863,0.0834193155169487,-10.904611587524414,-4.59018611907959,-2.2703254222869873,0.03122222051024437,-0.555555522441864,-1.9393939971923828
4.559999942779541,-0.015915242955088615,-10.514546394348145,-4.743659019470215,-2.201969623565674,0.02544444240629673,-0.5777776837348938,-1.6363635063171387
4.570000171661377,0.06692589074373245,-10.088982582092285,-4.634586811065674,-2.1326773166656494,0.019555555656552315,-0.5888888835906982,-1.2323230504989624
4.579999923706055,0.06544262170791626,-9.666280746459961,-4.689210891723633,-2.055893898010254,0.0135555574670434,-0.5999999642372131,-0.8686867356300354
4.590000152587891,0.08858135342597961,-9.173603057861328,-4.760537624359131,-1.982856035232544,0.007555556017905474,-0.6000000238418579,-0.5252525806427002
4.599999904632568,0.17100228369235992,-8.760180473327637,-4.727569580078125,-1.9116909503936768,0.001444443827494979,-0.6111111044883728,-0.08080807328224182
4.610000133514404,0.17874059081077576,-8.24973201751709,-4.752356052398682,-1.8339712619781494,-0.004666666500270367,-0.611111044883728,0.31313127279281616
4.619999885559082,0.16313602030277252,-7.802070617675781,-4.815739631652832,-1.7590608596801758,-0.01066666655242443,-0.5999999642372131,0.6767676472663879
4.630000114440918,0.22910360991954803,-7.367448806762695,-4.762942790985107,-1.6869593858718872,-0.01666666753590107,-0.5999999642372131,1.0303030014038086
4.639999866485596,0.2190927118062973,-6.97344970703125,-4.782606601715088,-1.6120487451553345,-0.022555556148290634,-0.5888888835906982,1.39393949508667
4.650000095367432,0.21941623091697693,-6.617335319519043,-4.944224834442139,-1.5380744934082031,-0.028111113235354424,-0.5555555820465088,1.8383837938308716
4.659999847412109,0.23290348052978516,-6.317982196807861,-4.817156791687012,-1.4678459167480469,-0.03355555236339569,-0.5444444417953491,2.161616325378418
4.670000076293945,0.16138648986816406,-6.044924259185791,-4.818027019500732,-1.401362657546997,-0.038777779787778854,-0.5222222805023193,2.4949495792388916
4.679999828338623,0.1957971602678299,-5.721333026885986,-4.756105422973633,-1.3395615816116333,-0.04377777874469757,-0.5000000596046448,2.858586072921753
4.690000057220459,0.13000336289405823,-5.391033172607422,-4.835813522338867,-1.2796330451965332,-0.048444442451000214,-0.46666669845581055,3.1111111640930176
4.699999809265137,0.09411734342575073,-5.068742752075195,-4.930253982543945,-1.2271956205368042,-0.052666667848825455,-0.4222222566604614,3.3333332538604736
4.710000038146973,0.12643273174762726,-4.777719020843506,-4.995946407318115,-1.1775673627853394,-0.05666666477918625,-0.4000000059604645,3.616161823272705
4.71999979019165,0.06190436705946922,-4.555243015289307,-4.992273330688477,-1.1298118829727173,-0.06022222340106964,-0.35555556416511536,3.828282594680786
4.730000019073486,-0.00931861437857151,-4.377574920654297,-4.89804744720459,-1.0876747369766235,-0.06333333253860474,-0.31111109256744385,4
4.739999771118164,0.03787170723080635,-4.161215305328369,-4.690299034118652,-1.0502195358276367,-0.06611111015081406,-0.277777761220932,4.111111164093018
4.75,-0.03125378116965294,-4.010720729827881,-4.775219917297363,-1.0137004852294922,-0.06844444572925568,-0.23333334922790527,4.202020645141602
4.760000228881836,0.029857004061341286,-3.8641154766082764,-4.735522270202637,-0.9837363362312317,-0.070333331823349,-0.18888890743255615,4.37373685836792
4.769999980926514,0.05339590087532997,-3.7678873538970947,-4.772336959838867,-0.9603267908096313,-0.07177777588367462,-0.14444445073604584,4.44444465637207
4.78000020980835,0.07977491617202759,-3.7423324584960938,-4.817192554473877,-0.9434719085693359,-0.07277777791023254,-0.09999999403953552,4.515151500701904
4.789999961853027,0.09279417991638184,-3.73549222946167,-4.827945232391357,-0.9341081380844116,-0.07333333790302277,-0.0555555634200573,4.5858588218688965
4.800000190734863,0.1112302839756012,-3.759237051010132,-4.801701068878174,-0.9284898042678833,-0.0734444409608841,-0.011111111380159855,4.595959663391113
4.809999942779541,0.11403561383485794,-3.81805419921875,-4.806818008422852,-0.9312989115715027,-0.0729999989271164,0.04444444552063942,4.646464824676514
4.820000171661377,0.11271069198846817,-3.9037208557128906,-4.784280300140381,-0.9378536939620972,-0.0721111074090004,0.08888889104127884,4.676767349243164
4.829999923706055,0.12011227756738663,-3.9953806400299072,-4.75022029876709,-0.9481538534164429,-0.0707777738571167,0.13333334028720856,4.636363506317139
4.840000152587891,0.1313086748123169,-4.115778923034668,-4.727858066558838,-0.9659450054168701,-0.0689999982714653,0.17777776718139648,4.585858345031738
4.849999904632568,0.16941417753696442,-4.2226786613464355,-4.793493747711182,-0.9893547296524048,-0.0667777806520462,0.2222222089767456,4.4242424964904785
4.860000133514404,0.11704045534133911,-4.410126209259033,-4.6606550216674805,-1.0165096521377563,-0.06399999558925629,0.2777777910232544,4.222222328186035
4.869999885559082,0.15064552426338196,-4.600188255310059,-4.818670272827148,-1.0492830276489258,-0.060777775943279266,0.3222222328186035,4
4.880000114440918,0.15424898266792297,-4.834134101867676,-4.798513412475586,-1.0858019590377808,-0.05722222104668617,0.35555553436279297,3.777777671813965
4.889999866485596,0.12597927451133728,-5.088143825531006,-4.709863662719727,-1.1270027160644531,-0.05322222411632538,0.3999999761581421,3.5151515007019043
4.900000095367432,0.2060547024011612,-5.398025035858154,-4.567155361175537,-1.1747581958770752,-0.04899999871850014,0.4222222566604614,3.1818182468414307
4.909999847412109,0.19804221391677856,-5.705765724182129,-4.589062213897705,-1.22438645362854,-0.04444444179534912,0.4555555582046509,2.7575759887695312
4.920000076293945,0.18279704451560974,-5.93607234954834,-4.564305305480957,-1.2740148305892944,-0.03966666758060455,0.4777778089046478,2.393939256668091
4.929999828338623,0.14634482562541962,-6.298246383666992,-4.533287048339844,-1.3330068588256836,-0.03455555438995361,0.5111110806465149,2.070706844329834
4.940000057220459,0.15912757813930511,-6.618576526641846,-4.73331356048584,-1.39012610912323,-0.02922222390770912,0.5333333015441895,1.7575758695602417
4.949999809265137,0.08237895369529724,-6.95363712310791,-4.747625350952148,-1.45005464553833,-0.023777775466442108,0.5444443821907043,1.4343435764312744
4.960000038146973,0.0899575874209404,-7.336233615875244,-4.688414573669434,-1.5174741744995117,-0.018333332613110542,0.5444443821907043,1.1313130855560303
4.96999979019165,0.09930580109357834,-7.716385364532471,-4.698230266571045,-1.587702751159668,-0.012777777388691902,0.555555522441864,0.8181818723678589
4.980000019073486,0.10036709904670715,-8.115426063537598,-4.594488620758057,-1.6560587882995605,-0.007111110724508762,0.5666666626930237,0.47474750876426697
4.989999771118164,0.08487176150083542,-8.45453929901123,-4.558642864227295,-1.72816002368927,-0.0013333335518836975,0.5777777433395386,0.14141415059566498
5,0.11171481013298035,-8.826055526733398,-4.558346271514893,-1.7983886003494263,0.004333334043622017,0.5666666626930237,-0.1414141207933426
5.010000228881836,0.09840747714042664,-9.198678016662598,-4.686838626861572,-1.8686174154281616,0.010111112147569656,0.5777777433395386,-0.45454543828964233
5.019999980926514,0.13463154435157776,-9.663740158081055,-4.512463092803955,-1.9360370635986328,0.01577777788043022,0.5666666626930237,-0.8282828330993652
5.03000020980835,0.10417843610048294,-10.007065773010254,-4.6227216720581055,-2.0015838146209717,0.02133333310484886,0.5555555820465088,-1.2323232889175415
5.039999961853027,0.08085911720991135,-10.335243225097656,-4.686947822570801,-2.069939613342285,0.02666666731238365,0.5333333611488342,-1.6262626647949219
5.050000190734863,0.10478188097476959,-10.742864608764648,-4.6211347579956055,-2.135486364364624,0.03188888728618622,0.5222222805023193,-1.9696968793869019
5.059999942779541,0.08693908154964447,-11.0560941696167,-4.628355979919434,-2.19916033744812,0.03688888996839523,0.5000000596046448,-2.3434343338012695
5.070000171661377,0.10823490470647812,-11.329466819763184,-4.577253818511963,-2.262834310531616,0.0416666679084301,0.4777778089046478,-2.6565656661987305
5.079999923706055,0.16965556144714355,-11.640240669250488,-4.396755218505859,-2.319953680038452,0.04611111059784889,0.4444445073604584,-2.929292917251587
5.090000152587891,0.14010827243328094,-12.000031471252441,-4.491147041320801,-2.3714547157287598,0.05022222176194191,0.41111114621162415,-3.1919190883636475
5.099999904632568,0.135288268327713,-12.296390533447266,-4.505162239074707,-2.418273687362671,0.05400000512599945,0.3777777850627899,-3.4747474193573
5.110000133514404,0.08545075356960297,-12.479574203491211,-4.611645221710205,-2.4632201194763184,0.05744444578886032,0.3444444239139557,-3.696969747543335
5.119999885559082,0.018071921542286873,-12.766727447509766,-4.6133503913879395,-2.5025479793548584,0.06044444814324379,0.30000001192092896,-3.838383913040161
5.130000114440918,0.07256405800580978,-12.924434661865234,-4.7141900062561035,-2.540003538131714,0.06311111152172089,0.2666666507720947,-3.8888888359069824
5.139999866485596,0.07521633058786392,-13.012611389160156,-4.684656143188477,-2.5737130641937256,0.06533332914113998,0.2222222536802292,-4
5.150000095367432,0.008289635181427002,-13.1648530960083,-4.686091899871826,-2.601804494857788,0.06711110472679138,0.17777779698371887,-4.151515483856201
5.159999847412109,0.02221163734793663,-13.277996063232422,-4.733119010925293,-2.6252143383026123,0.06844444572925568,0.13333334028720856,-4.222222805023193
5.170000076293945,-0.007416031323373318,-13.309046745300293,-4.793924331665039,-2.6411328315734863,0.0694444477558136,0.10000000149011612,-4.262626647949219
5.179999828338623,-0.025702163577079773,-13.32693099975586,-4.775570392608643,-2.653305768966675,0.07011111825704575,0.06666667014360428,-4.272727012634277
5.190000057220459,0.04866486415266991,-13.290177345275879,-4.7633562088012695,-2.657987594604492,0.07022222876548767,0.01111111231148243,-4.252525329589844
5.199999809265137,0.10208072513341904,-13.211341857910156,-4.735515117645264,-2.657987594604492,0.06977777928113937,-0.04444444552063942,-4.252525329589844
5.210000038146973,0.12072649598121643,-13.089479446411133,-4.77777099609375,-2.6542420387268066,0.0690000057220459,-0.07777777314186096,-4.2727274894714355
5.21999979019165,0.12899887561798096,-12.983256340026855,-4.808048725128174,-2.6467509269714355,0.06777778267860413,-0.12222222238779068,-4.313131332397461
5.230000019073486,0.11231185495853424,-12.877346992492676,-4.801609039306641,-2.634578227996826,0.06622222065925598,-0.15555556118488312,-4.2626261711120605
5.239999771118164,0.10875091701745987,-12.746671676635742,-4.74473237991333,-2.6158504486083984,0.06422221660614014,-0.20000000298023224,-4.070707321166992
5.25,0.11189869791269302,-12.592968940734863,-4.718857765197754,-2.5924408435821533,0.061777785420417786,-0.24444444477558136,-3.919192314147949
5.260000228881836,0.11027734726667404,-12.423517227172852,-4.628040790557861,-2.563413143157959,0.05888889357447624,-0.2888889014720917,-3.777778148651123
5.269999980926514,0.13255387544631958,-12.208637237548828,-4.717559814453125,-2.529703140258789,0.0555555522441864,-0.3333333432674408,-3.6060609817504883
5.28000020980835,0.12534719705581665,-11.996806144714355,-4.764391899108887,-2.492248296737671,0.051888883113861084,-0.36666667461395264,-3.3636364936828613
5.289999961853027,0.0660235807299614,-11.783598899841309,-4.7538743019104,-2.449174404144287,0.047999996691942215,-0.3888888955116272,-3.070707321166992
5.300000190734863,0.10029684007167816,-11.52278995513916,-4.691157341003418,-2.403291702270508,0.04377777874469757,-0.42222222685813904,-2.7979800701141357
5.309999942779541,0.035177603363990784,-11.23888874053955,-4.705509185791016,-2.3508541584014893,0.03933333605527878,-0.4444444477558136,-2.464646339416504
5.320000171661377,0.014711394906044006,-10.97219467163086,-4.517684459686279,-2.295607566833496,0.03455555811524391,-0.4777778089046478,-2.161616086959839
5.329999923706055,0.08586831390857697,-10.599512100219727,-4.663433074951172,-2.2366154193878174,0.02966666966676712,-0.4888888895511627,-1.8686869144439697
5.340000152587891,0.07665643095970154,-10.270346641540527,-4.653928279876709,-2.1776235103607178,0.02455555647611618,-0.5111110806465149,-1.5656566619873047
