Time (s),Fᵧ (N),rᵧ (m)
0.7400000095367432,-1.9027845859527588,0.09002454578876495
0.75,-1.9374439716339111,0.09243028610944748
0.7599999904632568,-1.9692381620407104,0.09483601897954941
0.7699999809265137,-2.0000367164611816,0.09724175184965134
0.7799999713897705,-2.0291337966918945,0.09964749217033386
0.7900000214576721,-2.059051036834717,0.10205323249101639
0.800000011920929,-2.087153911590576,0.10445897281169891
0.8100000023841858,-2.113384246826172,0.10686470568180084
0.8199999928474426,-2.143481731414795,0.10927044600248337
0.8299999833106995,-2.17526912689209,0.11171586066484451
0.8399999737739563,-2.2062439918518066,0.11428191512823105
0.8500000238418579,-2.2371578216552734,0.11668764799833298
0.8600000143051147,-2.2689433097839355,0.1190933883190155
0.8700000047683716,-2.2979183197021484,0.12149912863969803
0.8799999952316284,-2.3270227909088135,0.12390485405921936
0.8899999856948853,-2.3570659160614014,0.12631060183048248
0.8999999761581421,-2.3898513317108154,0.1287163496017456
0.9100000262260437,-2.420696973800659,0.13112206757068634
0.9200000166893005,-2.4495997428894043,0.13352781534194946
0.9300000071525574,-2.4759678840637207,0.13588908314704895
0.9399999976158142,-2.506809711456299,0.13809433579444885
0.949999988079071,-2.5339765548706055,0.1403450220823288
0.9599999785423279,-2.5620789527893066,0.14270487427711487
0.9700000286102295,-2.5911900997161865,0.14491012692451477
0.9800000190734863,-2.619074821472168,0.14716222882270813
0.9900000095367432,-2.645524263381958,0.14956797659397125
1,-2.6755006313323975,0.15192590653896332
1.0099999904632568,-2.704465389251709,0.15413115918636322
1.0199999809265137,-2.733656406402588,0.15633642673492432
1.0299999713897705,-2.7643392086029053,0.15849243104457855
1.0399999618530273,-2.7915823459625244,0.1605469286441803
1.0499999523162842,-2.818748712539673,0.16270199418067932
1.059999942779541,-2.8467719554901123,0.16475744545459747
1.0700000524520874,-2.87198543548584,0.16696269810199738
1.0800000429153442,-2.898374319076538,0.16916796565055847
1.090000033378601,-2.925459623336792,0.1713211089372635
1.100000023841858,-2.951606512069702,0.17337848246097565
1.1100000143051147,-2.9750263690948486,0.17553067207336426
1.1200000047683716,-3.0003180503845215,0.17753545939922333
1.1299999952316284,-3.023568630218506,0.1795402467250824
1.1399999856948853,-3.045283555984497,0.18154503405094147
1.149999976158142,-3.069725751876831,0.18349482119083405
1.159999966621399,-3.0948450565338135,0.1852991133928299
1.1699999570846558,-3.1173269748687744,0.18710342049598694
1.1799999475479126,-3.139721155166626,0.18890772759914398
1.190000057220459,-3.1593048572540283,0.19065514206886292
1.2000000476837158,-3.1770143508911133,0.19225896894931793
1.2100000381469727,-3.1936044692993164,0.19386278092861176
1.2200000286102295,-3.203909397125244,0.19540829956531525
1.2300000190734863,-3.2141222953796387,0.1966940313577652
1.2400000095367432,-3.2233972549438477,0.19769641757011414
1.25,-3.230890989303589,0.19863903522491455
1.2599999904632568,-3.2382912635803223,0.19938071072101593
1.2699999809265137,-3.2428810596466064,0.1999214142560959
1.2799999713897705,-3.245500326156616,0.20032238960266113
1.2899999618530273,-3.244274854660034,0.20066167414188385
1.2999999523162842,-3.2365882396698,0.20079998672008514
1.309999942779541,-3.228255033493042,0.20067472755908966
1.3200000524520874,-3.2196273803710938,0.20021067559719086
1.3300000429153442,-3.2072513103485107,0.19948206841945648
1.340000033378601,-3.192263126373291,0.198415607213974
1.350000023841858,-3.1761372089385986,0.19708365201950073
1.3600000143051147,-3.1562628746032715,0.19547982513904572
1.3700000047683716,-3.1326398849487305,0.19374500215053558
1.3799999952316284,-3.107449769973755,0.1917402446269989
1.3899999856948853,-3.082054376602173,0.1896025538444519
1.399999976158142,-3.0546798706054688,0.18726375699043274
1.409999966621399,-3.0247035026550293,0.1849236637353897
1.4199999570846558,-2.994727373123169,0.18231745064258575
1.4299999475479126,-2.9636013507843018,0.17964287102222443
1.440000057220459,-2.929877996444702,0.17683617770671844
1.4500000476837158,-2.8961548805236816,0.17396016418933868
1.4600000381469727,-2.8623228073120117,0.17095300555229187
1.4700000286102295,-2.824633836746216,0.16794581711292267
1.4800000190734863,-2.787383556365967,0.16486789286136627
1.4900000095367432,-2.750739574432373,0.16166023910045624
1.5,-2.7132694721221924,0.1584525853395462
1.5099999904632568,-2.6768476963043213,0.15524494647979736
1.5199999809265137,-2.6399741172790527,0.15203729271888733
1.5299999713897705,-2.5988714694976807,0.1488296538591385
1.5399999618530273,-2.5574252605438232,0.14562201499938965
1.5499999523162842,-2.5143344402313232,0.14241434633731842
1.559999942779541,-2.472296714782715,0.1392066925764084
1.5700000524520874,-2.4321324825286865,0.13592396676540375
1.5800000429153442,-2.392906904220581,0.1325913965702057
1.590000033378601,-2.3554365634918213,0.12938375771045685
1.600000023841858,-2.3179662227630615,0.12617610394954681
1.6100000143051147,-2.280496120452881,0.12289147078990936
1.6200000047683716,-2.2418479919433594,0.11956080049276352
1.6299999952316284,-2.201688289642334,0.11635314673185349
1.6399999856948853,-2.162344455718994,0.11314549297094345
1.649999976158142,-2.1220650672912598,0.10993785411119461
1.659999966621399,-2.082720994949341,0.10673020035028458
1.6699999570846558,-2.044438362121582,0.10352255403995514
1.6799999475479126,-2.0069680213928223,0.1003149077296257
1.690000057220459,-1.9684354066848755,0.09710725396871567
1.7000000476837158,-1.928155541419983,0.09389960020780563
1.7100000381469727,-1.8906837701797485,0.09077370166778564
1.7200000286102295,-1.8512113094329834,0.08776653558015823
1.7300000190734863,-1.809316635131836,0.08475936204195023
1.7400000095367432,-1.7727826833724976,0.08175218850374222
1.75,-1.7351815700531006,0.07874502241611481
1.7599999904632568,-1.6970369815826416,0.0757378563284874
1.7699999809265137,-1.661440372467041,0.07273067533969879
1.7799999713897705,-1.6247743368148804,0.06980860233306885
1.7899999618530273,-1.5883740186691284,0.06700190901756287
1.7999999523162842,-1.5527774095535278,0.06419521570205688
1.809999942779541,-1.516244649887085,0.0613885261118412
1.8200000524520874,-1.4826558828353882,0.058668844401836395
1.8300000429153442,-1.447996735572815,0.05597514286637306
1.840000033378601,-1.4133374691009521,0.05316844582557678
1.850000023841858,-1.3817627429962158,0.050450198352336884
1.8600000143051147,-1.351786732673645,0.04784398525953293
1.8700000047683716,-1.3230259418487549,0.045237768441438675
1.8799999952316284,-1.2969374656677246,0.04263155534863472
1.8899999856948853,-1.2724406719207764,0.04011569544672966
1.899999976158142,-1.2474313974380493,0.03770995885133743
1.909999966621399,-1.2250921726226807,0.035486850887537
1.9199999570846558,-1.2057067155838013,0.03348207101225853
1.9299999475479126,-1.1900694370269775,0.031661830842494965
1.940000057220459,-1.1791170835494995,0.0301507581025362
1.9500000476837158,-1.170976996421814,0.028933865949511528
1.9600000381469727,-1.1656495332717896,0.028025180101394653
1.9700000286102295,-1.1648592948913574,0.027411634102463722
1.9800000190734863,-1.165007472038269,0.027105340734124184
1.9900000095367432,-1.1702840328216553,0.027000000700354576
2,-1.1808865070343018,0.027095619589090347
2.009999990463257,-1.194301962852478,0.027488287538290024
2.0199999809265137,-1.2134884595870972,0.02828286960721016
2.0299999713897705,-1.2359706163406372,0.029576413333415985
2.0399999618530273,-1.2596938610076904,0.0314728282392025
2.049999952316284,-1.2873187065124512,0.03377609699964523
2.059999942779541,-1.3191684484481812,0.036378808319568634
2.069999933242798,-1.3545998334884644,0.039284463971853256
2.0799999237060547,-1.397064208984375,0.04239107668399811
2.0899999141693115,-1.4431207180023193,0.04569864645600319
2.0999999046325684,-1.4893364906311035,0.04930756986141205
2.109999895095825,-1.5417933464050293,0.053217530250549316
2.119999885559082,-1.5925366878509521,0.057328443974256516
2.130000114440918,-1.6460903882980347,0.06164031848311424
2.140000104904175,-1.6994860172271729,0.0661531463265419
